school,department,dept,year (fall),Arts,Business,Capstone,Community Health,Education,Finance,Gender/Race/Identity,History,Information Technology,International Issues,Languages,Management,Media,Politics and Policy,Psychology,Quantitative Analysis,Repeatable Topics,Research,Social Issues,Washington
School of Arts and Sciences,World Languages & Cultures,ITAL,2017,0.0112638388053831,0.0112638388053459,0.0768228283256293,0.0112638388053448,0.0596595785914852,0.011263838805347,0.0112638388053462,0.0112638388053453,0.0112638388053467,0.0112638388053452,0.50777376099443,0.0112638388053452,0.0112638388053463,0.0112638388053451,0.0112638388053464,0.0112638388053466,0.156451058163764,0.0303351918444677,0.0112638388053449,0.0112638388053454
School of Arts and Sciences,World Languages & Cultures,ITAL,2018,0.00803093303107238,0.00803093303102256,0.095442919058067,0.00803093303102096,0.0725585860792081,0.0080309330310239,0.00803093303102295,0.00803093303102198,0.00803093303102362,0.0080309330310218,0.670044162616467,0.00803093303102152,0.00803093303102292,0.0080309330310214,0.00803093303102304,0.00803093303102338,0.00803093303102138,0.0334594037498516,0.0080309330310211,0.00803093303102178
School of Arts and Sciences,World Languages & Cultures,ITAL,2019,0.0472646843840272,0.00731232969704745,0.085983117121387,0.00731232969704547,0.0690853347630439,0.00731232969704824,0.0174896584757721,0.00731232969704737,0.00731232969704796,0.0073123296970465,0.603124236323947,0.00731232969704616,0.00731232969704711,0.00731232969704702,0.00731232969704754,0.00731232969704775,0.00731232969704583,0.0301979533439931,0.0128079798699491,0.0462990793533164
School of Arts and Sciences,World Languages & Cultures,ITAL,2020,0.095740396574368,0.00674488099027468,0.0782637786487657,0.00674488099027288,0.0629021583229988,0.00674488099027584,0.015996998061843,0.0260348937675691,0.00674488099027523,0.0067448809902748,0.562006664757592,0.00674488099027369,0.00674488099027529,0.00674488099027474,0.0101279992877324,0.00674488099027496,0.00674488099027379,0.027549993396589,0.0117409266020039,0.0421873806777923
School of Arts and Sciences,World Languages & Cultures,ITAL,2021,0.0931333051792321,0.00674207847954353,0.0782609761380347,0.00674207847954175,0.0628993558122679,0.00674207847954473,0.0159941955511119,0.0227532804231735,0.00674207847954406,0.00674207847954345,0.567472847493887,0.0067420784795425,0.00674207847954418,0.00674207847954358,0.0105953614626656,0.00674207847954469,0.0067420784795427,0.0275471908858581,0.0117381240912728,0.0421845781670614
School of Arts and Sciences,World Languages & Cultures,ITAL,2022,0.0794417982550383,0.0063415295091483,0.0668575198355648,0.147453805903075,0.0538592257137608,0.00634152950914893,0.0141702439543211,0.0198894696152964,0.00634152950914839,0.00634152950914827,0.480806026367439,0.00634152950914744,0.00634152950914849,0.00634152950914796,0.0096019997256361,0.0063415295091489,0.00634152950914721,0.0239458553914144,0.0105689527190727,0.0363313369370477
School of Arts and Sciences,World Languages & Cultures,ITAL,2023,0.0780537939362344,0.00495352519035217,0.152702352484125,0.146065801584279,0.0284658398808797,0.0049535251903528,0.0127822396355247,0.0185014652965,0.00495352519035226,0.00495352519035214,0.461554978853549,0.0049535251903513,0.00495352519035236,0.00495352519035183,0.00821399540683997,0.00495352519035276,0.00495352519035108,0.00495352519037151,0.00918094840027653,0.0349433326182516
School of Arts and Sciences,World Languages & Cultures,ITAL,2024,0.0780537939362344,0.00495352519035314,0.152702352484125,0.146065801584275,0.0284658398808797,0.0049535251903528,0.0127822396355247,0.0185014652965,0.00495352519035226,0.00495352519035214,0.461554978853549,0.00495352519035131,0.00495352519035236,0.00495352519035184,0.00821399540683997,0.00495352519035276,0.00495352519035108,0.00495352519037525,0.00918094840027653,0.0349433326182516
School of Arts and Sciences,World Languages & Cultures,JAPN,2014,0.00904642479042328,0.00904642479041065,0.0746118673659736,0.00904642479041087,0.0639847092099132,0.00904642479042423,0.00904642479041789,0.00904642479041914,0.00904642479041345,0.00904642479043424,0.494468714322386,0.00904642479041561,0.00904642479041391,0.0170028594151767,0.00904642479041347,0.0314363346004707,0.154233644148794,0.042674523389087,0.0130302500631921,0.00904642479041067
School of Arts and Sciences,World Languages & Cultures,JAPN,2015,0.00905624125425012,0.00905624125423753,0.0746216838298003,0.00905624125423767,0.062366489891382,0.00905624125425117,0.00905624125424465,0.009056241254246,0.00905624125424029,0.00905624125426109,0.49594444378407,0.00905624125424245,0.00905624125424075,0.0170126758790036,0.00905624125424022,0.0314461510642977,0.15424346061262,0.0426501333608779,0.0130400665270188,0.00905624125423756
School of Arts and Sciences,World Languages & Cultures,JAPN,2016,0.00946630261587329,0.00946630261586073,0.0750317451914261,0.00946630261586138,0.0627765512530028,0.00946630261587844,0.00946630261586811,0.00946630261586922,0.00946630261586517,0.00946630261588458,0.487543543490335,0.00946630261586585,0.00946630261586551,0.0178381396535053,0.00946630261586471,0.0318562124259281,0.154653521974249,0.0430601947225021,0.0136444598986339,0.00946630261586085
School of Arts and Sciences,World Languages & Cultures,JAPN,2017,0.0109546263844836,0.0109546263844822,0.0824805637396324,0.0109546263844814,0.0109546263844817,0.0109546263844845,0.0109546263844829,0.0109546263844835,0.0109546263844835,0.010954626384483,0.502632186372654,0.0109546263844821,0.0109546263844835,0.0203461526642488,0.0109546263844839,0.0353799825409247,0.169340683866448,0.0317520685255634,0.0156582192922511,0.0109546263844826
School of Arts and Sciences,World Languages & Cultures,JAPN,2018,0.00686130355737448,0.00686130355737384,0.0942818936581105,0.00686130355736866,0.00686130355737388,0.00686130355737497,0.00686130355737248,0.00686130355737515,0.00686130355737422,0.0385356653436481,0.664859846450354,0.006861303557373,0.00686130355737361,0.0183398246204814,0.0068613035573724,0.0367145166374746,0.00686130355744264,0.0322803995075866,0.0126101278474,0.0200420832463961
School of Arts and Sciences,World Languages & Cultures,JAPN,2019,0.00686130355737448,0.00686130355737384,0.0942818936581105,0.00686130355736866,0.00686130355737388,0.00686130355737497,0.00686130355737248,0.00686130355737515,0.00686130355737422,0.0385356653436481,0.664859846450354,0.006861303557373,0.00686130355737361,0.0183398246204814,0.0068613035573724,0.0367145166374746,0.00686130355744264,0.0322803995075866,0.0126101278474,0.0200420832463961
School of Arts and Sciences,World Languages & Cultures,JAPN,2020,0.00686130355737448,0.00686130355737384,0.0942818936581105,0.00686130355736866,0.00686130355737388,0.00686130355737497,0.00686130355737248,0.00686130355737515,0.00686130355737422,0.0385356653436481,0.664859846450354,0.006861303557373,0.00686130355737361,0.0183398246204814,0.0068613035573724,0.0367145166374746,0.00686130355744264,0.0322803995075866,0.0126101278474,0.0200420832463961
School of Arts and Sciences,World Languages & Cultures,JAPN,2021,0.00686130355737448,0.00686130355737384,0.0942818936581105,0.00686130355736866,0.00686130355737388,0.00686130355737497,0.00686130355737248,0.00686130355737515,0.00686130355737422,0.0385356653436481,0.664859846450354,0.006861303557373,0.00686130355737361,0.0183398246204814,0.0068613035573724,0.0367145166374746,0.00686130355744264,0.0322803995075866,0.0126101278474,0.0200420832463961
School of Arts and Sciences,World Languages & Cultures,JAPN,2022,0.0564721861746898,0.00606391558481613,0.103262573637954,0.120717640154879,0.0423607204244186,0.00606391558481557,0.00606391558481588,0.0716174203069427,0.00606391558481581,0.0152002899329218,0.426821992199167,0.00606391558481325,0.00606391558481561,0.0125205836828166,0.00606391558481618,0.0316688359715231,0.0299517865609447,0.0315970170272613,0.00929762924795689,0.00606391558481648
School of Arts and Sciences,World Languages & Cultures,JAPN,2023,0.0553444326656677,0.00493616207579427,0.173007472329091,0.119589886645857,0.0217285944352027,0.00493616207579371,0.0049361620757938,0.0704896667979207,0.00493616207579395,0.0140725364239,0.417048785770876,0.00493616207579139,0.00493616207579375,0.0113928301737948,0.00493616207579432,0.0246715673142274,0.0288240330519161,0.0161710220462623,0.00816987573893503,0.00493616207579462
School of Arts and Sciences,World Languages & Cultures,JAPN,2024,0.0553444326656677,0.00493616207579506,0.173007472329091,0.119589886645853,0.0217285944352027,0.00493616207579371,0.0049361620757938,0.0704896667979207,0.00493616207579395,0.0140725364239,0.417048785770876,0.0049361620757914,0.00493616207579375,0.0113928301737948,0.00493616207579432,0.0246715673142274,0.0288240330519161,0.0161710220462653,0.00816987573893503,0.00493616207579462
School of Arts and Sciences,World Languages & Cultures,KOR,2014,0.0101681009841824,0.0101681009841662,0.0101681009841875,0.0101681009841659,0.142019055514965,0.0101681009841811,0.0101681009841775,0.0101681009841787,0.010168100984168,0.0101681009842018,0.407702299433095,0.0101681009841728,0.0101681009841674,0.0101681009841669,0.0101681009841675,0.0101681009841701,0.242467651957517,0.0451213773476365,0.0101681009841675,0.0101681009841657
School of Arts and Sciences,World Languages & Cultures,KOR,2015,0.00842979210266945,0.00842979210265688,0.00842979210267293,0.00842979210265661,0.0998185558096322,0.00842979210267136,0.00842979210266576,0.00842979210266676,0.00842979210265982,0.00842979210268256,0.5576092397786,0.00842979210266214,0.00842979210265868,0.0084297921026582,0.0084297921026587,0.00842979210266186,0.174358042797909,0.033337487971242,0.00842979210265899,0.00842979210265625
School of Arts and Sciences,World Languages & Cultures,KOR,2016,0.00882411516647651,0.00882411516646407,0.00882411516648303,0.00882411516646424,0.100212878873437,0.00882411516648208,0.00882411516647401,0.00882411516647475,0.00882411516646846,0.00882411516648998,0.550117101566246,0.00882411516646947,0.00882411516646707,0.00882411516646641,0.00882411516646693,0.00882411516647158,0.174752365861717,0.0337318110350501,0.0088241151664678,0.00882411516646352
School of Arts and Sciences,World Languages & Cultures,KOR,2017,0.0108318902759923,0.0108318902759922,0.0108318902760016,0.0108318902759912,0.0108318902759926,0.010831890275995,0.0108318902759971,0.0108318902759967,0.0108318902759941,0.0108318902759919,0.600611125611564,0.0108318902759921,0.0108318902759919,0.0108318902759917,0.010831890275993,0.010831890275995,0.204414849420552,0.010831890275993,0.0108318902759915,0.0108318902759918
School of Arts and Sciences,World Languages & Cultures,KOR,2018,0.00576655734983028,0.00576655734983046,0.00576655734984436,0.00576655734982864,0.00576655734983076,0.00576655734983435,0.00576655734983756,0.00576655734983692,0.00576655734983313,0.00576655734982972,0.890435410353187,0.00576655734983006,0.00576655734982987,0.00576655734982942,0.00576655734983142,0.00576655734983439,0.00576655734983185,0.00576655734983171,0.00576655734982912,0.00576655734982956
School of Arts and Sciences,World Languages & Cultures,KOR,2019,0.00576655734983028,0.00576655734983046,0.00576655734984436,0.00576655734982864,0.00576655734983076,0.00576655734983435,0.00576655734983756,0.00576655734983692,0.00576655734983313,0.00576655734982972,0.890435410353187,0.00576655734983006,0.00576655734982987,0.00576655734982942,0.00576655734983142,0.00576655734983439,0.00576655734983185,0.00576655734983171,0.00576655734982912,0.00576655734982956
School of Arts and Sciences,World Languages & Cultures,KOR,2020,0.0361603111945418,0.00471984573807926,0.0159695614680025,0.0197028601202376,0.00471984573807748,0.0047198457380818,0.00471984573808396,0.0251951571106649,0.0047198457380806,0.00471984573807763,0.800032630765643,0.00471984573807758,0.0368616390077991,0.00471984573807754,0.00471984573807916,0.00471984573808152,0.00471984573807893,0.00471984573807931,0.00471984573807771,0.00471984573807886
School of Arts and Sciences,World Languages & Cultures,KOR,2021,0.0361603111945418,0.00471984573807926,0.0159695614680025,0.0197028601202376,0.00471984573807748,0.0047198457380818,0.00471984573808396,0.0251951571106649,0.0047198457380806,0.00471984573807763,0.800032630765643,0.00471984573807758,0.0368616390077991,0.00471984573807754,0.00471984573807916,0.00471984573808152,0.00471984573807893,0.00471984573807931,0.00471984573807771,0.00471984573807886
School of Arts and Sciences,World Languages & Cultures,KOR,2022,0.0267498243907368,0.0491512408642357,0.0252022228917818,0.182281652164452,0.00578408088664765,0.00318135494092816,0.0621850631256005,0.0168446582908744,0.0031813549409309,0.0403968618735625,0.509451877380029,0.00318135494092643,0.0258632284015753,0.003181354940925,0.00318135494092752,0.00318135494093131,0.0031813549409264,0.00318135494092684,0.0274570952621564,0.00318135494092606
School of Arts and Sciences,World Languages & Cultures,KOR,2023,0.0708352604018461,0.045100386430576,0.0231471199558263,0.167136596789108,0.00534715645111979,0.00296132433421073,0.0570480568368271,0.0154860190716614,0.00296132433421322,0.0418410045939854,0.488251826600689,0.00296132433420862,0.0292118255454988,0.00296132433420799,0.00296132433420971,0.00296132433421299,0.00769006635384343,0.00296132433420916,0.0252140862953367,0.00296132433420894
School of Arts and Sciences,World Languages & Cultures,KOR,2024,0.0708352604018461,0.0451003864305771,0.0231471199558263,0.167136596789103,0.00534715645111979,0.00296132433421073,0.0570480568368271,0.0154860190716614,0.00296132433421323,0.0418410045939854,0.488251826600689,0.00296132433420863,0.0292118255454988,0.00296132433420801,0.00296132433420971,0.00296132433421299,0.00769006635384343,0.00296132433421321,0.0252140862953367,0.00296132433420894
School of Arts and Sciences,World Languages & Cultures,LING,2023,0.000717640644023818,0.000717640644023813,0.000717640644023516,0.000717640644024936,0.00559039444203806,0.00847139174084379,0.120616065726782,0.0373822980894607,0.185333999369555,0.0355507026999405,0.343007845245353,0.00071764064402338,0.00419960573930402,0.0551264961787187,0.015399390666018,0.0126161642577044,0.000717640644022555,0.0920407184523135,0.0796414428838002,0.000717640644026557
School of Arts and Sciences,World Languages & Cultures,LING,2024,0.012952449710538,0.0292086516341069,0.117172793009313,0.0614543561113603,0.0504190192791515,0.0119634577260977,0.0748606186142384,0.0264621161300265,0.126997134444111,0.0238214007981326,0.248024756089933,0.00869335573959874,0.0242212409520804,0.0384695280110301,0.018484774009483,0.0129599654536232,0.00292156356458233,0.0577154102495593,0.050275844908449,0.00292156356458542
School of Arts and Sciences,World Languages & Cultures,PERS,2014,0.00398679003565072,0.00398679003564725,0.00398679003565721,0.00398679003564724,0.00398679003565111,0.00398679003565779,0.00398679003564769,0.00398679003564659,0.00398679003565199,0.00398679003564727,0.924250989322638,0.0039867900356489,0.00398679003565352,0.00398679003564992,0.00398679003565012,0.00398679003565429,0.00398679003565004,0.00398679003565138,0.00398679003565287,0.0039867900356461
School of Arts and Sciences,World Languages & Cultures,PERS,2015,0.00398679003565072,0.00398679003564725,0.00398679003565721,0.00398679003564724,0.00398679003565111,0.00398679003565779,0.00398679003564769,0.00398679003564659,0.00398679003565199,0.00398679003564727,0.924250989322638,0.0039867900356489,0.00398679003565352,0.00398679003564992,0.00398679003565012,0.00398679003565429,0.00398679003565004,0.00398679003565138,0.00398679003565287,0.0039867900356461
School of Arts and Sciences,World Languages & Cultures,PERS,2016,0.00465477449011112,0.00465477449010785,0.00465477449012298,0.00465477449010867,0.00465477449010784,0.00465477449012454,0.00465477449010868,0.0046547744901072,0.00465477449011507,0.00465477449010825,0.911559284687857,0.00465477449010976,0.00465477449011624,0.00465477449011233,0.00465477449011252,0.00465477449011932,0.00465477449011283,0.00465477449011353,0.0046547744901172,0.00465477449010692
School of Arts and Sciences,World Languages & Cultures,PERS,2017,0.00568170562512625,0.00568170562512602,0.0056817056251407,0.00568170562512451,0.00568170562512617,0.00568170562512973,0.00568170562512578,0.00568170562512537,0.00568170562512817,0.00568170562512536,0.892047593122578,0.00568170562512564,0.00568170562512847,0.00568170562512544,0.00568170562512694,0.00568170562512998,0.00568170562512486,0.00568170562512735,0.00568170562512919,0.00568170562512549
School of Arts and Sciences,World Languages & Cultures,PERS,2018,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2019,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2020,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2021,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2022,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2023,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PERS,2024,0.00568170562512675,0.00568170562512613,0.00568170562514085,0.00568170562512451,0.00568170562512633,0.00568170562512973,0.00568170562512602,0.00568170562512599,0.00568170562512826,0.0056817056251259,0.892047593122576,0.00568170562512565,0.00568170562512851,0.00568170562512555,0.00568170562512697,0.00568170562513004,0.00568170562512486,0.0056817056251274,0.00568170562512919,0.00568170562512554
School of Arts and Sciences,World Languages & Cultures,PORT,2014,0.0101723500497768,0.0101723500497604,0.0101723500497819,0.01017235004976,0.134249203251558,0.0101723500497755,0.0101723500497703,0.0101723500497719,0.0101723500497623,0.0101723500497985,0.419025495448939,0.010172350049767,0.0101723500497621,0.0101723500497634,0.0101723500497615,0.0101723500497645,0.242471901023111,0.0414957994800949,0.0101723500497616,0.0101723500497601
School of Arts and Sciences,World Languages & Cultures,PORT,2015,0.00726562116003625,0.00726562116002691,0.0072656211600388,0.00726562116002572,0.0783455407474922,0.00726562116003928,0.00726562116003149,0.00726562116003301,0.00726562116002846,0.00726562116004574,0.642444934739026,0.00726562116002998,0.00726562116002804,0.00726562116002731,0.00726562116002757,0.00726562116003056,0.136320927256333,0.0266386586966358,0.00726562116002801,0.00726562116003637
School of Arts and Sciences,World Languages & Cultures,PORT,2016,0.00767261286923953,0.00767261286923076,0.00767261286924482,0.00767261286922961,0.0787525324566932,0.00767261286924633,0.00767261286923514,0.00767261286923664,0.00767261286923328,0.00767261286924939,0.63471209226414,0.00767261286923354,0.00767261286923268,0.00767261286923176,0.00767261286923202,0.00767261286923636,0.136727918965537,0.0270456504058402,0.00767261286923305,0.00767261286924418
School of Arts and Sciences,World Languages & Cultures,PORT,2017,0.00919637811792915,0.00919637811793147,0.00919637811793592,0.00919637811792806,0.00919637811792898,0.00919637811793257,0.00919637811792896,0.0091963781179303,0.00919637811793012,0.00919637811792848,0.680081596400888,0.00919637811792854,0.00919637811792901,0.00919637811792854,0.00919637811792955,0.00919637811793096,0.154383597476347,0.00919637811793114,0.00919637811792813,0.00919637811795473
School of Arts and Sciences,World Languages & Cultures,PORT,2018,0.00527431878113371,0.00527431878113659,0.00527431878114254,0.00527431878113198,0.00527431878113327,0.005274318781138,0.00527431878113329,0.00527431878113532,0.00527431878113478,0.00527431878113285,0.899787943158411,0.00527431878113262,0.00527431878113327,0.00527431878113268,0.00527431878113395,0.00527431878113589,0.00527431878113251,0.00527431878113612,0.00527431878113207,0.00527431878116757
School of Arts and Sciences,World Languages & Cultures,PORT,2019,0.028387956328487,0.00462889844844055,0.00462889844844546,0.00462889844843646,0.00462889844843697,0.00462889844844133,0.083061061449787,0.043133744846287,0.00462889844843844,0.00462889844843837,0.77135486220039,0.00462889844843663,0.00462889844843797,0.00462889844843804,0.0046288984484381,0.00462889844843985,0.00462889844843642,0.00462889844844018,0.00462889844843698,0.0046288984484674
School of Arts and Sciences,World Languages & Cultures,PORT,2020,0.028387956328487,0.00462889844844055,0.00462889844844546,0.00462889844843646,0.00462889844843697,0.00462889844844133,0.083061061449787,0.043133744846287,0.00462889844843844,0.00462889844843837,0.77135486220039,0.00462889844843663,0.00462889844843797,0.00462889844843804,0.0046288984484381,0.00462889844843985,0.00462889844843642,0.00462889844844018,0.00462889844843698,0.0046288984484674
School of Arts and Sciences,World Languages & Cultures,PORT,2021,0.028387956328487,0.00462889844844055,0.00462889844844546,0.00462889844843646,0.00462889844843697,0.00462889844844133,0.083061061449787,0.043133744846287,0.00462889844843844,0.00462889844843837,0.77135486220039,0.00462889844843663,0.00462889844843797,0.00462889844843804,0.0046288984484381,0.00462889844843985,0.00462889844843642,0.00462889844844018,0.00462889844843698,0.0046288984484674
School of Arts and Sciences,World Languages & Cultures,PORT,2022,0.0253567755589227,0.0045675999138823,0.00456759991388732,0.119221324483946,0.00456759991387886,0.00456759991388267,0.0731957425400601,0.0382593405119976,0.00456759991388016,0.00456759991388041,0.675452818196838,0.00456759991387887,0.00456759991387975,0.00456759991387979,0.00456759991388004,0.00456759991388137,0.00456759991387837,0.00456759991388191,0.00456759991387886,0.00456759991390548
School of Arts and Sciences,World Languages & Cultures,PORT,2023,0.0253567755589227,0.0045675999138823,0.00456759991388732,0.119221324483946,0.00456759991387886,0.00456759991388267,0.0731957425400601,0.0382593405119976,0.00456759991388016,0.00456759991388041,0.675452818196838,0.00456759991387887,0.00456759991387975,0.00456759991387979,0.00456759991388004,0.00456759991388137,0.00456759991387837,0.00456759991388191,0.00456759991387886,0.00456759991390548
School of Arts and Sciences,World Languages & Cultures,PORT,2024,0.0253567755589227,0.00456759991388309,0.00456759991388732,0.119221324483942,0.00456759991387886,0.00456759991388267,0.0731957425400601,0.0382593405119976,0.00456759991388016,0.00456759991388041,0.675452818196838,0.00456759991387888,0.00456759991387975,0.0045675999138798,0.00456759991388004,0.00456759991388137,0.00456759991387837,0.00456759991388495,0.00456759991387886,0.00456759991390548
School of Arts and Sciences,World Languages & Cultures,RUSS,2014,0.00697121476653283,0.0154754628595372,0.0463656205168365,0.00697121476652015,0.0627324242075211,0.0108248372392001,0.00697121476652637,0.081490723983047,0.00697121476652144,0.0547436258994786,0.473505103163324,0.00697121476652322,0.0104430045445406,0.0176604564785434,0.0069712147665223,0.00697121476652296,0.116514707016271,0.0357723030812701,0.00697121476652423,0.0187020128782371
School of Arts and Sciences,World Languages & Cultures,RUSS,2015,0.00723138612658185,0.0160899778901285,0.0348987616134718,0.00723138612656916,0.0645020447400608,0.0112455762022773,0.00723138612657528,0.0764014189108944,0.00723138612657059,0.0569943143900673,0.482421433017185,0.00723138612657224,0.0108478338120069,0.0143726153441264,0.00723138612657122,0.00723138612657191,0.121339190553393,0.0335847770208624,0.00723138612657293,0.0194509674929408
School of Arts and Sciences,World Languages & Cultures,RUSS,2016,0.00738561385211429,0.016329055849196,0.0350529893390054,0.00738561385210184,0.0646562724655925,0.0112797869874466,0.00738561385210792,0.0765556466364277,0.00738561385210368,0.0570315626591578,0.479259815409756,0.00738561385210479,0.0110940688889409,0.0146620888392427,0.00738561385210412,0.00738561385210522,0.121649602143518,0.0337390047463952,0.00738561385210597,0.0196051952184736
School of Arts and Sciences,World Languages & Cultures,RUSS,2017,0.00851794853102993,0.0158883691967967,0.104787258387602,0.00851794853102481,0.0314797265577364,0.0147450728140746,0.00851794853102671,0.0701744036745303,0.00851794853102579,0.118963821400225,0.352685173882008,0.00851794853102485,0.0114511278680445,0.0141946139257775,0.00851794853102593,0.00851794853102589,0.0811115582102353,0.0228342948380839,0.00851794853102662,0.093540990996676
School of Arts and Sciences,World Languages & Cultures,RUSS,2018,0.00674753210795224,0.015151337402006,0.115129776698822,0.00674753210794507,0.0329895641384734,0.0139225214912077,0.00674753210794812,0.0652920190316508,0.00674753210794686,0.132637148493554,0.403425386044271,0.0067475321079457,0.0101504999264666,0.0130377280002341,0.00674753210794712,0.00674753210794727,0.0158989441493179,0.023109070744584,0.00674753210794865,0.105275747015832
School of Arts and Sciences,World Languages & Cultures,RUSS,2019,0.0067280249465734,0.0169587444349867,0.0974300415886065,0.00672802494656466,0.038674846548947,0.0154627946305365,0.00672802494656837,0.0779995742449891,0.00672802494656683,0.118743363773498,0.489594529567822,0.00672802494656542,0.0108707683778083,0.0143856547284817,0.00672802494656716,0.00672802494656733,0.0178688743882359,0.0266464198085599,0.00672802494656901,0.0215401883349874
School of Arts and Sciences,World Languages & Cultures,RUSS,2020,0.00672555696093642,0.0169562764493497,0.0974275736029697,0.00672555696092771,0.0386723785633101,0.0154603266448996,0.0067255569609314,0.0774755953168622,0.00672555696092983,0.114413263630848,0.494490564394426,0.00672555696092852,0.0108683003921712,0.0143831867428448,0.00672555696093017,0.00672555696093037,0.0178664064025989,0.0266439518229229,0.00672555696093206,0.0215377203493504
School of Arts and Sciences,World Languages & Cultures,RUSS,2021,0.00648300771497184,0.0162874472247011,0.125422157744569,0.00648300771496335,0.03709871175058,0.014853828662103,0.006483007714967,0.0751424658755598,0.00648300771496542,0.108487922611913,0.475669669154859,0.00648300771496409,0.0104531368365716,0.0138215695893006,0.00648300771496593,0.00648300771496742,0.0171596550965649,0.0330613761046768,0.00648300771496765,0.0206779976288689
School of Arts and Sciences,World Languages & Cultures,RUSS,2022,0.0063026617501257,0.0153529136052606,0.116092646392831,0.0768587999470824,0.0345633116291486,0.0140295733936314,0.00630266175012123,0.06968062312913,0.00630266175011979,0.100461044731918,0.439398041540791,0.00630266175011874,0.0099673963239101,0.0130767188648907,0.00630266175012037,0.00630266175012162,0.0161580285639039,0.0308365402636996,0.00630266175012183,0.0194057293629537
School of Arts and Sciences,World Languages & Cultures,RUSS,2023,0.00436763097466585,0.0145983504630792,0.163018766547184,0.0841267437190517,0.0227831526845936,0.0131024006586288,0.0043676309746608,0.0760122829683094,0.00436763097465918,0.0561216598206601,0.47225613063725,0.00436763097465798,0.0085103744059004,0.0120252607565741,0.00436763097465983,0.00436763097466124,0.0155084804163282,0.0121831857367342,0.00436763097466148,0.0191797943630801
School of Arts and Sciences,World Languages & Cultures,RUSS,2024,0.0125739024763879,0.0140133235669105,0.15624955564751,0.0806447004372142,0.0218570923625276,0.0125797050043117,0.00645206558269582,0.0939541473729171,0.00420888405717409,0.0552783681517302,0.45802012000816,0.00420888405717291,0.00817901317878011,0.0115474459315092,0.00420888405717456,0.00420888405717631,0.0148855314387734,0.0116987907041645,0.00420888405717628,0.0210218178505329
School of Arts and Sciences,World Languages & Cultures,SPAN,2014,0.0132477941141623,0.00367672430347823,0.0289099625151364,0.0653117500290902,0.0431387800509487,0.00367672430348108,0.00510681048272865,0.293776944906859,0.00560678518825678,0.0117077105133965,0.385158969978181,0.00367672430347994,0.0301869018500772,0.0114395675196343,0.00436521528020467,0.00754497250894859,0.0505113111932679,0.0160623960914914,0.00920623814802162,0.00768771671915618
School of Arts and Sciences,World Languages & Cultures,SPAN,2015,0.0134530513598804,0.00372507876541483,0.0246165512309774,0.0663705147488238,0.0435138361848142,0.00372507876541772,0.00517860898039055,0.294816820767791,0.00568677999256686,0.011887720486971,0.387137377798485,0.00372507876541655,0.0306698493865481,0.010066924412015,0.00442485647946461,0.00765674087589286,0.0513274457681519,0.0148706196979563,0.00934524037790139,0.00780182515512024
